ID,French1,British1,Portuguese1,Spanish1,Russian1,Austrian1,Prussian1,Commander1,LineInfantry1,LightInfantry1,GrenadierInfantry1,YoungGuard1,OldGuardInfantry1,MilitiaInfantry1,FootArtillery1,GuardFootArtillery1,HorseArtillery1,GuardHorseArtillery1,LightCavalry1,LightLancerCavalry1,GuardLightCavalry1,HeavyCavalry1,HeavyCuirassierCavalry1,GuardHeavyCavalry1,RifleLightInfantry1,GuardGrenadierInfantry1,RocketBattery1,GuardLightInfantry1,MilitiaLancerCavalry1,CossackCavalry1,GrenzerInfantry1,ReserveInfantry1,FieldWorks1,Castles1,VictoryPointsOnSide1,VictoryPointsToWin1,French2,British2,Portuguese2,Spanish2,Russian2,Austrian2,Prussian2,Commander2,LineInfantry2,LightInfantry2,GrenadierInfantry2,YoungGuard2,OldGuardInfantry2,MilitiaInfantry2,FootArtillery2,GuardFootArtillery2,HorseArtillery2,GuardHorseArtillery2,LightCavalry2,LightLancerCavalry2,GuardLightCavalry2,HeavyCavalry2,HeavyCuirassierCavalry2,GuardHeavyCavalry2,RifleLightInfantry2,GuardGrenadierInfantry2,RocketBattery2,GuardLightInfantry2,MilitiaLancerCavalry2,CossackCavalry2,GrenzerInfantry2,ReserveInfantry2,FieldWorks2,Castles2,VictoryPointsOnSide2,VictoryPointsToWin2,CommandCards1,CommandCards2,TacticianCards1,TacticianCards2,MoveFirst1,MoveFirst2,1Won,GuerrillaRule1,GuerrillaRule2,GuerrillaCounter1,GuerrillaCounter2,MotherRussiaRule1,MotherRussiaRule2,MotherRussiaNoSaber1,MotherRussiaNoSaber2,MotherRussiaNoCavalry1,MotherRussiaNoCavalry2,IronWillCounter1,IronWillCounter2
9538,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9548,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9558,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9568,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9658,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9668,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9678,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9688,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9698,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9708,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9718,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9818,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9828,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9838,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9848,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9858,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9868,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9878,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9888,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9958,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9968,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9978,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9988,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
9998,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
10008,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
10028,0,0,0,0,0,1,0,3,5,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,0,0,0,0,0,4,7,2,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
10048,0,0,0,0,0,0,1,2,4,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,2,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10148,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10158,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10168,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10178,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10188,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10198,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,6,5,4,4,1,0,0.64,0,0,0,0,0,1,0,1,0,1,0,0
10208,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,6,5,4,4,1,0,0.64,0,0,0,0,0,1,0,1,0,1,0,0
9539,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9549,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9559,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9569,1,0,0,0,0,0,0,6,7,3,0,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,4,10,2,0,0,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,6,5,6,3,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0
9659,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9669,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9679,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,5,6,3,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9689,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9699,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9709,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9719,1,0,0,0,0,0,0,4,5,3,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,3,10,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
9819,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9829,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9839,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9849,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9859,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9869,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9879,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9889,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,4,5,3,1,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0
9959,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9969,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9979,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,5,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0
9989,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
10009,1,0,0,0,0,0,0,6,11,4,0,0,0,0,4,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,5,10,2,0,0,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6,4,5,2,1,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
10029,0,0,0,0,0,1,0,3,5,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,0,0,0,0,0,4,7,2,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
10049,0,0,0,0,0,0,1,2,4,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,2,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10149,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10159,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10169,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10179,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10189,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,0,1,0.36,0,0,0,0,1,0,1,0,1,0,0,0
10199,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,6,5,4,4,1,0,0.64,0,0,0,0,0,1,0,1,0,1,0,0
10209,1,0,0,0,0,0,0,3,9,5,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,4,5,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,10,6,5,4,4,1,0,0.64,0,0,0,0,0,1,0,1,0,1,0,0
9841,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
9851,0,0,0,0,0,1,0,3,8,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,3,7,5,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,0,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0
